stations;Id_bss;code_stations;date;Vigilance;Alerte;Alerte renforcee;Crise
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;18-Juin;107.75;107.54;107.5;107.44
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;19-Juin;107.75;107.54;107.5;107.44
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;20-Juin;107.75;107.54;107.5;107.44
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;21-Juin;107.75;107.54;107.5;107.44
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;22-Juin;107.75;107.54;107.5;107.44
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;23-Juin;107.75;107.54;107.5;107.44
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;24-Juin;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;25-Juin;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;26-Juin;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;27-Juin;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;28-Juin;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;29-Juin;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;30-Juin;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;01-Juillet;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;02-Juillet;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;03-Juillet;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;04-Juillet;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;05-Juillet;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;06-Juillet;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;07-Juillet;107.66;107.49;107.45;107.43
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;08-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;09-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;10-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;11-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;12-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;13-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;14-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;15-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;16-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;17-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;18-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;19-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;20-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;21-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;22-Juillet;107.53;107.44;107.39;107.41
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;23-Juillet;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;24-Juillet;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;25-Juillet;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;26-Juillet;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;27-Juillet;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;28-Juillet;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;29-Juillet;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;30-Juillet;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;31-Juillet;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;01-Août;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;02-Août;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;03-Août;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;04-Août;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;05-Août;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;06-Août;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;07-Août;107.53;107.44;107.39;107.38
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;08-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;09-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;10-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;11-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;12-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;13-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;14-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;15-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;16-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;17-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;18-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;19-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;20-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;21-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;22-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;23-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;24-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;25-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;26-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;27-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;28-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;29-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;30-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;31-Août;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;01-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;02-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;03-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;04-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;05-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;06-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;07-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;08-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;09-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;10-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;11-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;12-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;13-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;14-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;15-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;16-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;17-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;18-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;19-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;20-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;21-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;22-Septembre;107.44;107.38;107.37;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;23-Septembre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;24-Septembre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;25-Septembre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;26-Septembre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;27-Septembre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;28-Septembre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;29-Septembre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;30-Septembre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;01-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;02-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;03-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;04-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;05-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;06-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;07-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;08-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;09-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;10-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;11-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;12-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;13-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;14-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;15-Octobre;107.43;107.34;107.33;107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;16-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;17-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;18-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;19-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;20-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;21-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;22-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;23-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;24-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;25-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;26-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;27-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;28-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;29-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;30-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;31-Octobre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;01-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;02-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;03-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;04-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;05-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;06-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;07-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;08-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;09-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;10-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;11-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;12-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;13-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;14-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;15-Novembre;107.38;107.36;107.35;107.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;16-Novembre;107.61;107.36;107.35;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;17-Novembre;107.61;107.36;107.35;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;18-Novembre;107.61;107.36;107.35;107.33
